Timestamp;load_avg_1_min;cpu_wait_perc;net_out_packets_sec;cpu_system_perc;net_in_bytes_sec;mem_free_mb
2016-09-03T23:44:14.042Z;0.82;15.4;62.43333333333333;10.3;5427.0;1932.0
2016-09-03T23:44:44.073Z;0.89;10.5;62.266666666666666;1.0;5276.666666666667;1949.0
2016-09-03T23:45:14.044Z;1.19;9.9;60.53333333333333;0.7;5204.2;1949.0
2016-09-03T23:45:44.056Z;1.35;7.0;61.1;1.0;5347.133333333333;1951.0
2016-09-03T23:46:14.046Z;1.04;5.2;60.7;0.8;5176.266666666666;1952.0
2016-09-03T23:46:44.059Z;0.92;7.8;60.733333333333334;0.8;5269.1;1951.0
2016-09-03T23:47:14.051Z;0.68;4.9;60.53333333333333;0.7;5156.566666666667;1951.0
2016-09-03T23:47:44.048Z;0.75;9.4;61.36666666666667;1.0;5217.166666666667;1951.0
2016-09-03T23:48:14.063Z;0.79;9.8;60.43333333333333;0.7999999999999999;5168.466666666666;1949.0
2016-09-03T23:48:44.049Z;0.48;9.3;60.4;1.0;5252.533333333334;1951.0
2016-09-03T23:49:14.062Z;0.29;7.4;60.6;0.7;5238.766666666666;1951.0
2016-09-03T23:49:44.050Z;0.3;5.5;60.766666666666666;0.9;5279.7;1949.0
2016-09-03T23:50:14.068Z;0.18;5.2;60.03333333333333;0.8;5219.833333333333;1948.0
2016-09-03T23:50:44.052Z;0.11;4.8;61.03333333333333;0.8;5325.733333333334;1949.0
2016-09-03T23:51:14.063Z;0.07;5.1;60.2;0.7999999999999999;5199.766666666666;1948.0
2016-09-03T23:51:44.059Z;0.04;5.1;60.666666666666664;0.9;5220.633333333333;1949.0
2016-09-03T23:52:14.059Z;0.17;6.1;60.833333333333336;0.7;5201.8;1949.0
2016-09-03T23:52:44.056Z;0.52;10.1;61.36666666666667;0.9;5249.733333333334;1949.0
2016-09-03T23:53:14.069Z;1.16;10.4;60.833333333333336;0.8;5162.866666666667;1949.0
2016-09-03T23:53:44.057Z;1.4;10.2;60.96666666666667;1.0;5194.4;1950.0
2016-09-03T23:54:14.070Z;1.64;9.8;59.93333333333333;0.8;5136.9;1948.0
2016-09-03T23:54:44.058Z;1.4;9.6;60.93333333333333;1.0;5255.433333333333;1949.0
2016-09-03T23:55:14.068Z;1.11;9.3;60.63333333333333;0.8;5165.8;1948.0
2016-09-03T23:55:44.059Z;0.74;9.9;60.56666666666667;0.9;5187.633333333333;1948.0
2016-09-03T23:56:14.074Z;0.6;7.0;59.93333333333333;1.0;5169.1;1948.0
2016-09-03T23:56:44.061Z;0.6;4.9;60.9;0.9;5263.233333333334;1948.0
2016-09-03T23:57:14.074Z;0.47;5.2;60.1;1.1;5250.933333333333;1948.0
2016-09-03T23:57:44.066Z;0.5;4.9;61.2;0.9;5317.166666666667;1949.0
2016-09-03T23:58:14.062Z;0.38;5.7;60.0;0.8;5168.433333333333;1948.0
2016-09-03T23:58:44.071Z;0.42;5.5;60.266666666666666;0.7;5210.066666666667;1948.0
2016-09-03T23:59:14.063Z;0.25;5.1;60.7;0.8;5194.133333333333;1947.0
2016-09-03T23:59:44.073Z;0.22;8.9;60.9;0.7;5237.633333333333;1947.0
2016-09-04T00:00:14.064Z;0.5;9.8;60.9;0.9;5236.633333333333;1945.0
2016-09-04T00:00:44.077Z;0.37;7.2;60.233333333333334;1.0;5291.1;1947.0
2016-09-04T00:01:14.065Z;0.22;5.0;60.6;0.9;5208.4;1944.0
2016-09-04T00:01:44.078Z;0.14;5.2;59.8;0.8;5153.1;1947.0
2016-09-04T00:02:14.066Z;0.22;7.9;61.333333333333336;0.8;5250.566666666667;1944.0
2016-09-04T00:02:44.080Z;0.13;8.5;60.333333333333336;0.9;5229.4;1947.0
2016-09-04T00:03:14.068Z;0.45;10.2;61.46666666666667;1.0;5269.633333333333;1942.0
2016-09-04T00:03:44.081Z;0.91;8.3;59.833333333333336;0.8;5214.5;1943.0
2016-09-04T00:04:14.070Z;0.61;5.1;61.46666666666667;0.9;5314.6;1947.0
2016-09-04T00:04:44.083Z;0.48;5.4;59.53333333333333;0.8;5160.4;1947.0
2016-09-04T00:05:14.075Z;0.45;5.4;61.666666666666664;0.9;5339.166666666667;1947.0
2016-09-04T00:05:44.072Z;0.62;5.7;59.233333333333334;0.8;5171.966666666666;1947.0
2016-09-04T00:06:14.085Z;0.65;5.1;61.36666666666667;1.0;5279.6;1946.0
2016-09-04T00:06:44.074Z;0.62;5.7;59.53333333333333;0.7;5109.3;1946.0
2016-09-04T00:07:14.087Z;1.0;5.3;61.4;0.9;5241.033333333334;1948.0
2016-09-04T00:07:44.084Z;1.27;6.9;60.1;0.8;5104.0;1947.0
2016-09-04T00:08:14.076Z;0.96;7.8;61.233333333333334;0.9;5208.5;1948.0
2016-09-04T00:08:44.085Z;0.58;6.2;59.833333333333336;0.9;5217.266666666666;1947.0
2016-09-04T00:09:14.079Z;0.35;7.5;61.333333333333336;0.8;5220.333333333333;1947.0
2016-09-04T00:09:44.089Z;0.34;10.0;59.9;0.9;5146.333333333333;1947.0
2016-09-04T00:10:14.079Z;0.28;8.4;61.266666666666666;0.8;5308.0;1947.0
2016-09-04T00:10:44.092Z;0.17;5.0;59.53333333333333;0.9;5235.566666666667;1947.0
2016-09-04T00:11:14.080Z;0.1;4.9;61.2;0.8;5346.066666666667;1947.0
2016-09-04T00:11:44.092Z;0.17;5.2;59.666666666666664;0.9;5240.4;1946.0
2016-09-04T00:12:14.082Z;0.33;5.4;61.4;1.0;5283.133333333333;1946.0
